what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1407719552398
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1407719552399
os,sysinfo,,,"win32",1407719552404
arch,sysinfo,,,"x86",1407719552404
ws,sysinfo,,,"win32",1407719552404
locale,sysinfo,,,"zh_CN",1407719552404
processors,sysinfo,,,"8",1407719552404
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1407719552404
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1407719552404
java.specification.name,sysinfo,,,"Java Platform API Specification",1407719552404
java.specification.vendor,sysinfo,,,"Oracle Corporation",1407719552404
java.specification.version,sysinfo,,,"1.7",1407719552404
java.vendor,sysinfo,,,"Oracle Corporation",1407719552404
java.version,sysinfo,,,"1.7.0_45",1407719552404
java.vm.info,sysinfo,,,"mixed mode, sharing",1407719552404
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1407719552404
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1407719552404
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1407719552404
java.vm.specification.version,sysinfo,,,"1.7",1407719552404
java.vm.vendor,sysinfo,,,"Oracle Corporation",1407719552404
java.vm.version,sysinfo,,,"24.45-b08",1407719552404
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1407719552415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1407719570906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1407719626249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1407719629187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1407720492362
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1407720497973
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1407720497975
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1407720501507
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1407720501537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1407720506193
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1407720527778
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1407720527888
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1407720528303
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1407720528331
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1407720529008
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1407720530408
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1407720530468
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1407720530795
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1407720535460
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1407720545613
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1407720545638
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1407720545941
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1407720568076
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1407720591958
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1407720621404
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1407720623060
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1407720624169
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1407720624317
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1407720625444
