what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409491514439
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409491515824
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409491530087
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409491533343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409491538303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409491541999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409491543166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409491548959
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409491560664
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409491572014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409491573158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409491574822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1409491587874
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409491590082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409491685630
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409491686505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409491797440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409491799381
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409491801292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409493659784
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409493664098
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409493665468
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409493665577
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1409493666338
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1409493666376
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1409493666376
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1409493666402
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1409556349372
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1409556349373
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1409556349375
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1409556349563
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1409556349602
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1409556349603
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1409556349637
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1409556349638
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1409556349639
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1409556349684
