what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491199
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491225
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491237
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491302
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491315
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491392
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491405
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491431
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491444
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491482
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491495
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491510
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491574
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491600
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014491640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014492319
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1406014492332
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1406014520097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014573566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014596518
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014600831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014604026
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014605107
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014606765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014608354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014610257
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014611437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014615168
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1406014618791
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1406014694684
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1406014698715
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1406014699841
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1406014702035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014705585
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014714637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014730403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014737322
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1406014749302
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014772146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014774976
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1406014780995
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1406014783209
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1406014784190
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1406014785104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014796769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014797968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014799108
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014808334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852073
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852102
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852129
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852143
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852169
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852210
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852224
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852242
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852317
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852342
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852367
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852392
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852405
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852506
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852517
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852556
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852568
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852606
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852619
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852644
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852669
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852694
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852732
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852858
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852897
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852910
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852923
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1406014852972
