what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431497814706
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1431497821156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431497843282
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431497854892
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431497855017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1431497863878
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431497880523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431497894204
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431497894352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1431497900500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431497906754
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431497917494
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431497922294
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431497931453
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431497946493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431497973098
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431497973256
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431497994372
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431497997356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431498015581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431504596296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431504596442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431504596673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431504685967
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431504687745
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431504749867
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431504751756
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431504787068
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431504896909
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431504897821
