what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430738127938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430738135277
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1430738168522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1430738171435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1430738174109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1430738175584
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1430738177782
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1430738179616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430738180558
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1430738197800
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1430738201829
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1430738202043
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1430738203571
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1430738204737
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1430738204758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430738255598
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1430738258183
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430738261522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738264213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738276298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738277396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738340011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738341991
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738430005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738463441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738463551
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430738472032
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430738476263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738488936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738651184
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1430738653760
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738656693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738662695
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430738663032
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430738663120
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1430738666443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738719134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738719175
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430738747267
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1430738749837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430738751867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738754725
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738754849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430738758640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1430738760665
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430738767037
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1430738782149
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1430738782179
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1430738782573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430738809243
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1430738817470
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1430738828494
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430738830238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1430738843964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430738853519
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1430738856259
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430738861288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738866317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738931795
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430738942477
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1430738944522
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430738955556
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430738958045
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1430738959751
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430738962946
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430738964818
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1430738966390
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430738974494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430738976544
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430739000850
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430739018201
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430739025402
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430739026410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430739081499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430739082685
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430739110240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430739113329
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430739657368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430739664072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430739675933
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.showKeyAssist",1430739675953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430739678437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430739679966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430739697714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1430739710559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430739718944
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1430739724041
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430739724465
