what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1431584382348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584386908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584406253
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1431584409442
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431584411309
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1431584413808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431584415813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1431584433941
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431584438137
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1431584439351
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1431584449927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584452902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584453006
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1431584461944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431584466318
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1431584471192
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1431584472357
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431584473597
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584476676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584484591
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431584487733
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431584488423
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431584488423
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1431584494041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584496007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584501455
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1431584501504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584502132
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584568368
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431584568384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584571466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584610627
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1431584611958
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431584620567
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1431584620721
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1431584620806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584650940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584652506
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431584688993
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1431584688994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584770332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584779234
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1431584781851
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431584783196
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431584809892
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584811495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584813923
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1431584814924
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1431584815789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1431584816333
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431584817533
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1431584818618
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431584819999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431584842729
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584844008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584851227
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584854217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584862699
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1431584865004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584866147
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584873549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584873903
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584889930
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431584890516
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1431584899934
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431584901052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1431584926495
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431584927502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584929321
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584933850
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1431584934975
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1431584980151
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431584981196
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584987122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431584989969
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1431584991007
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431584991747
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431585026562
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431585029903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1431585039502
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431585044672
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1431585051304
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1431585052751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1431585056873
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431585057739
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431585082906
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431585087172
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1431585103630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1431585105656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431585109964
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431585120613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1431585129941
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431585131533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1431585132520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431585137715
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431585140540
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431585192260
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1431585192285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431585193427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431585196851
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431585196882
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431585209295
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431585210858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1431585218734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431585219758
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1431585223017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431585225346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431585227697
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431585227755
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431585227820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1431585230029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431585235800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431585243905
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431585244016
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431585250373
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431585250373
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431585251670
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431585252409
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431585258347
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431585272124
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1431585272157
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431585273116
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431585295583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431585297442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431585300771
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1431585300783
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431585301961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431585309726
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431585311193
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431585313393
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1431585314999
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431585316513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431585342626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431585371194
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1431585377749
