what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1427202773465
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1427202773482
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1427202773490
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1427202773491
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1427202773508
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1427202773509
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1427202773511
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1427202773512
os,sysinfo,,,"win32",1427202773517
arch,sysinfo,,,"x86",1427202773517
ws,sysinfo,,,"win32",1427202773517
locale,sysinfo,,,"zh_CN",1427202773517
processors,sysinfo,,,"8",1427202773517
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1427202773517
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1427202773517
java.specification.name,sysinfo,,,"Java Platform API Specification",1427202773517
java.specification.vendor,sysinfo,,,"Oracle Corporation",1427202773517
java.specification.version,sysinfo,,,"1.7",1427202773517
java.vendor,sysinfo,,,"Oracle Corporation",1427202773517
java.version,sysinfo,,,"1.7.0_45",1427202773517
java.vm.info,sysinfo,,,"mixed mode, sharing",1427202773517
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1427202773517
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1427202773517
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1427202773517
java.vm.specification.version,sysinfo,,,"1.7",1427202773517
java.vm.vendor,sysinfo,,,"Oracle Corporation",1427202773517
java.vm.version,sysinfo,,,"24.45-b08",1427202773517
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1427202773551
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1427202774395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1427202774481
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1427202778045
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1427202780861
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1427202780870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1427202787146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1427204394331
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1427204394883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1427204396674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1427204449887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1427205865219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1427205865717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1427205866759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1427205866813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1427205867859
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1427205867995
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1427205869742
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1427205870217
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1427205870294
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1427205870329
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1427205870354
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1427205870372
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1427205870391
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1427246657476
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1427246657476
